x-axis,1,2
second,Volt,Volt
-9.093750E+00,,
-9.085938E+00,-321.592E-03,-259.281E-03
-9.078125E+00,-321.592E-03,-264.306E-03
-9.070313E+00,-321.592E-03,-267.823E-03
-9.062500E+00,-321.592E-03,-270.839E-03
-9.054688E+00,-321.592E-03,-272.849E-03
-9.046875E+00,-321.592E-03,-273.351E-03
-9.039063E+00,-321.592E-03,-273.351E-03
-9.031250E+00,-321.090E-03,-272.849E-03
-9.023438E+00,-321.592E-03,-271.341E-03
-9.015625E+00,-321.592E-03,-269.331E-03
-9.007813E+00,-321.592E-03,-266.818E-03
-9.000000E+00,-321.592E-03,-264.306E-03
-8.992188E+00,-321.592E-03,-260.286E-03
-8.984375E+00,-321.592E-03,-257.271E-03
-8.976563E+00,-321.592E-03,-252.748E-03
-8.968750E+00,-321.592E-03,-248.728E-03
-8.960938E+00,-321.592E-03,-244.708E-03
-8.953125E+00,-321.090E-03,-240.185E-03
-8.945313E+00,-321.090E-03,-235.663E-03
-8.937500E+00,-321.592E-03,-232.145E-03
-8.929688E+00,-321.592E-03,-227.622E-03
-8.921875E+00,-321.592E-03,-223.602E-03
-8.914063E+00,-321.592E-03,-219.582E-03
-8.906250E+00,-321.090E-03,-215.562E-03
-8.898438E+00,-321.090E-03,-212.045E-03
-8.890625E+00,-321.090E-03,-208.527E-03
-8.882813E+00,-321.090E-03,-205.512E-03
-8.875000E+00,-321.090E-03,-202.999E-03
-8.867188E+00,-321.090E-03,-200.487E-03
-8.859375E+00,-321.090E-03,-197.974E-03
-8.851563E+00,-321.090E-03,-195.964E-03
-8.843750E+00,-321.090E-03,-194.457E-03
-8.835938E+00,-321.090E-03,-192.949E-03
-8.828125E+00,-321.090E-03,-191.944E-03
-8.820313E+00,-321.592E-03,-191.442E-03
-8.812500E+00,-321.090E-03,-190.939E-03
-8.804688E+00,-321.090E-03,-190.939E-03
-8.796875E+00,-321.090E-03,-190.939E-03
-8.789063E+00,-321.090E-03,-191.442E-03
-8.781250E+00,-321.090E-03,-191.944E-03
-8.773438E+00,-321.090E-03,-192.447E-03
-8.765625E+00,-321.592E-03,-193.452E-03
-8.757813E+00,-321.592E-03,-194.457E-03
-8.750000E+00,-321.592E-03,-195.964E-03
-8.742188E+00,-321.090E-03,-197.472E-03
-8.734375E+00,-321.090E-03,-199.482E-03
-8.726563E+00,-321.090E-03,-200.989E-03
-8.718750E+00,-321.592E-03,-202.999E-03
-8.710938E+00,-321.090E-03,-205.009E-03
-8.703125E+00,-321.592E-03,-207.019E-03
-8.695313E+00,-321.592E-03,-209.030E-03
-8.687500E+00,-321.090E-03,-210.537E-03
-8.679688E+00,-321.592E-03,-213.050E-03
-8.671875E+00,-321.592E-03,-215.562E-03
-8.664063E+00,-321.592E-03,-217.572E-03
-8.656250E+00,-321.592E-03,-219.582E-03
-8.648438E+00,-321.592E-03,-221.592E-03
-8.640625E+00,-321.592E-03,-224.105E-03
-8.632813E+00,-321.592E-03,-225.612E-03
-8.625000E+00,-321.592E-03,-227.622E-03
-8.617188E+00,-321.592E-03,-229.633E-03
-8.609375E+00,-321.592E-03,-231.643E-03
-8.601563E+00,-321.592E-03,-233.150E-03
-8.593750E+00,-321.592E-03,-234.155E-03
-8.585938E+00,-321.592E-03,-235.663E-03
-8.578125E+00,-321.592E-03,-237.673E-03
-8.570313E+00,-321.592E-03,-239.180E-03
-8.562500E+00,-321.592E-03,-240.185E-03
-8.554688E+00,-321.592E-03,-241.693E-03
-8.546875E+00,-321.592E-03,-242.698E-03
-8.539063E+00,-321.592E-03,-243.703E-03
-8.531250E+00,-321.592E-03,-244.708E-03
-8.523438E+00,-321.592E-03,-246.215E-03
-8.515625E+00,-321.592E-03,-246.718E-03
-8.507813E+00,-321.592E-03,-247.723E-03
-8.500000E+00,-321.592E-03,-248.728E-03
-8.492188E+00,-321.592E-03,-249.231E-03
-8.484375E+00,-321.592E-03,-249.733E-03
-8.476563E+00,-321.592E-03,-250.236E-03
-8.468750E+00,-321.592E-03,-250.738E-03
-8.460938E+00,-321.592E-03,-251.241E-03
-8.453125E+00,-321.592E-03,-251.743E-03
-8.445313E+00,-321.592E-03,-252.748E-03
-8.437500E+00,-321.592E-03,-252.748E-03
-8.429688E+00,-321.592E-03,-253.251E-03
-8.421875E+00,-321.592E-03,-253.753E-03
-8.414063E+00,-321.592E-03,-253.753E-03
-8.406250E+00,-321.592E-03,-254.256E-03
-8.398438E+00,-321.592E-03,-254.758E-03
-8.390625E+00,-321.592E-03,-254.758E-03
-8.382813E+00,-321.592E-03,-255.261E-03
-8.375000E+00,-321.592E-03,-255.763E-03
-8.367188E+00,-321.592E-03,-255.763E-03
-8.359375E+00,-321.592E-03,-256.266E-03
-8.351563E+00,-321.592E-03,-256.266E-03
-8.343750E+00,-321.592E-03,-256.768E-03
-8.335938E+00,-321.592E-03,-256.768E-03
-8.328125E+00,-321.090E-03,-256.768E-03
-8.320313E+00,-321.592E-03,-257.271E-03
-8.312500E+00,-321.592E-03,-257.773E-03
-8.304688E+00,-321.090E-03,-257.773E-03
-8.296875E+00,-321.592E-03,-258.276E-03
-8.289063E+00,-321.090E-03,-258.276E-03
-8.281250E+00,-321.090E-03,-258.778E-03
-8.273438E+00,-321.090E-03,-259.281E-03
-8.265625E+00,-321.090E-03,-259.783E-03
-8.257813E+00,-321.592E-03,-260.286E-03
-8.250000E+00,-321.090E-03,-260.788E-03
-8.242188E+00,-321.592E-03,-260.788E-03
-8.234375E+00,-321.090E-03,-261.793E-03
-8.226563E+00,-321.090E-03,-261.793E-03
-8.218750E+00,-321.090E-03,-262.798E-03
-8.210938E+00,-321.592E-03,-263.301E-03
-8.203125E+00,-321.592E-03,-263.803E-03
-8.195313E+00,-321.592E-03,-264.306E-03
-8.187500E+00,-321.592E-03,-264.306E-03
-8.179688E+00,-321.592E-03,-264.808E-03
-8.171875E+00,-321.090E-03,-265.311E-03
-8.164063E+00,-321.090E-03,-265.813E-03
-8.156250E+00,-321.090E-03,-266.316E-03
-8.148438E+00,-321.090E-03,-266.818E-03
-8.140625E+00,-321.090E-03,-267.321E-03
-8.132813E+00,-321.090E-03,-267.823E-03
-8.125000E+00,-321.090E-03,-268.326E-03
-8.117188E+00,-320.587E-03,-268.829E-03
-8.109375E+00,-320.587E-03,-269.834E-03
-8.101563E+00,-320.587E-03,-270.336E-03
-8.093750E+00,-320.587E-03,-270.839E-03
-8.085938E+00,-321.090E-03,-271.341E-03
-8.078125E+00,-321.090E-03,-271.844E-03
-8.070313E+00,-321.090E-03,-272.346E-03
-8.062500E+00,-321.090E-03,-272.849E-03
-8.054688E+00,-321.090E-03,-272.849E-03
-8.046875E+00,-321.090E-03,-273.351E-03
-8.039063E+00,-321.090E-03,-273.854E-03
-8.031250E+00,-320.587E-03,-273.854E-03
-8.023438E+00,-321.090E-03,-274.356E-03
-8.015625E+00,-320.587E-03,-274.859E-03
-8.007813E+00,-320.587E-03,-275.361E-03
-8.000000E+00,-321.090E-03,-275.864E-03
-7.992188E+00,-321.090E-03,-275.864E-03
-7.984375E+00,-320.587E-03,-276.366E-03
-7.976563E+00,-320.587E-03,-276.869E-03
-7.968750E+00,-320.587E-03,-277.371E-03
-7.960938E+00,-321.090E-03,-277.874E-03
-7.953125E+00,-320.587E-03,-278.376E-03
-7.945313E+00,-320.587E-03,-278.879E-03
-7.937500E+00,-321.090E-03,-279.381E-03
-7.929688E+00,-320.587E-03,-279.884E-03
-7.921875E+00,-321.090E-03,-279.884E-03
-7.914063E+00,-320.587E-03,-280.386E-03
-7.906250E+00,-320.587E-03,-280.386E-03
-7.898438E+00,-321.090E-03,-280.889E-03
-7.890625E+00,-321.090E-03,-280.889E-03
-7.882813E+00,-321.090E-03,-281.391E-03
-7.875000E+00,-321.090E-03,-281.894E-03
-7.867188E+00,-321.090E-03,-281.894E-03
-7.859375E+00,-321.090E-03,-282.396E-03
-7.851563E+00,-321.090E-03,-282.396E-03
-7.843750E+00,-321.592E-03,-282.899E-03
-7.835938E+00,-321.592E-03,-283.401E-03
-7.828125E+00,-321.090E-03,-283.401E-03
-7.820313E+00,-321.592E-03,-283.904E-03
-7.812500E+00,-321.090E-03,-284.406E-03
-7.804688E+00,-321.592E-03,-284.406E-03
-7.796875E+00,-321.592E-03,-284.909E-03
-7.789063E+00,-321.090E-03,-285.411E-03
-7.781250E+00,-321.090E-03,-285.914E-03
-7.773438E+00,-321.090E-03,-285.914E-03
-7.765625E+00,-321.090E-03,-286.416E-03
-7.757813E+00,-321.090E-03,-286.416E-03
-7.750000E+00,-321.090E-03,-286.919E-03
-7.742188E+00,-321.090E-03,-287.421E-03
-7.734375E+00,-321.090E-03,-287.421E-03
-7.726563E+00,-321.090E-03,-287.924E-03
-7.718750E+00,-321.090E-03,-288.427E-03
-7.710938E+00,-321.090E-03,-288.427E-03
-7.703125E+00,-321.090E-03,-288.929E-03
-7.695313E+00,-321.090E-03,-288.929E-03
-7.687500E+00,-321.090E-03,-289.432E-03
-7.679688E+00,-321.090E-03,-289.432E-03
-7.671875E+00,-321.090E-03,-289.934E-03
-7.664063E+00,-321.592E-03,-289.934E-03
-7.656250E+00,-321.090E-03,-289.934E-03
-7.648438E+00,-321.090E-03,-290.437E-03
-7.640625E+00,-321.090E-03,-290.437E-03
-7.632813E+00,-321.592E-03,-290.939E-03
-7.625000E+00,-321.090E-03,-290.939E-03
-7.617188E+00,-321.090E-03,-291.442E-03
-7.609375E+00,-321.090E-03,-291.442E-03
-7.601563E+00,-321.090E-03,-291.944E-03
-7.593750E+00,-321.592E-03,-292.447E-03
-7.585938E+00,-321.592E-03,-292.447E-03
-7.578125E+00,-321.592E-03,-292.949E-03
-7.570313E+00,-321.090E-03,-292.949E-03
-7.562500E+00,-321.592E-03,-293.452E-03
-7.554688E+00,-321.090E-03,-293.452E-03
-7.546875E+00,-321.090E-03,-293.954E-03
-7.539063E+00,-321.090E-03,-293.954E-03
-7.531250E+00,-321.090E-03,-294.457E-03
-7.523438E+00,-321.090E-03,-294.959E-03
-7.515625E+00,-321.592E-03,-294.959E-03
-7.507813E+00,-321.090E-03,-295.462E-03
-7.500000E+00,-321.090E-03,-295.462E-03
-7.492188E+00,-321.090E-03,-295.964E-03
-7.484375E+00,-321.090E-03,-295.964E-03
-7.476563E+00,-321.090E-03,-296.467E-03
-7.468750E+00,-321.090E-03,-296.467E-03
-7.460938E+00,-321.090E-03,-296.969E-03
-7.453125E+00,-321.592E-03,-296.969E-03
-7.445313E+00,-321.090E-03,-296.969E-03
-7.437500E+00,-321.090E-03,-297.472E-03
-7.429688E+00,-321.090E-03,-297.472E-03
-7.421875E+00,-321.090E-03,-297.974E-03
-7.414063E+00,-321.090E-03,-297.974E-03
-7.406250E+00,-321.090E-03,-297.974E-03
-7.398438E+00,-321.090E-03,-298.477E-03
-7.390625E+00,-321.090E-03,-298.477E-03
-7.382813E+00,-321.090E-03,-298.477E-03
-7.375000E+00,-321.090E-03,-298.979E-03
-7.367188E+00,-321.090E-03,-298.979E-03
-7.359375E+00,-321.090E-03,-298.979E-03
-7.351563E+00,-321.090E-03,-299.482E-03
-7.343750E+00,-321.090E-03,-299.482E-03
-7.335938E+00,-321.090E-03,-299.984E-03
-7.328125E+00,-320.587E-03,-299.984E-03
-7.320313E+00,-321.090E-03,-299.984E-03
-7.312500E+00,-320.587E-03,-299.984E-03
-7.304688E+00,-321.090E-03,-300.487E-03
-7.296875E+00,-320.587E-03,-300.487E-03
-7.289063E+00,-320.587E-03,-300.487E-03
-7.281250E+00,-320.587E-03,-300.989E-03
-7.273438E+00,-320.587E-03,-300.989E-03
-7.265625E+00,-321.090E-03,-301.492E-03
-7.257813E+00,-321.090E-03,-301.994E-03
-7.250000E+00,-321.090E-03,-301.994E-03
-7.242188E+00,-321.090E-03,-301.994E-03
-7.234375E+00,-321.090E-03,-301.994E-03
-7.226563E+00,-321.090E-03,-302.497E-03
-7.218750E+00,-321.090E-03,-302.497E-03
-7.210938E+00,-321.090E-03,-302.497E-03
-7.203125E+00,-321.090E-03,-302.999E-03
-7.195313E+00,-321.090E-03,-302.999E-03
-7.187500E+00,-321.090E-03,-303.502E-03
-7.179688E+00,-320.587E-03,-303.502E-03
-7.171875E+00,-321.090E-03,-303.502E-03
-7.164063E+00,-321.090E-03,-304.004E-03
-7.156250E+00,-321.090E-03,-304.004E-03
-7.148438E+00,-321.090E-03,-304.507E-03
-7.140625E+00,-321.090E-03,-304.507E-03
-7.132813E+00,-321.090E-03,-304.507E-03
-7.125000E+00,-321.090E-03,-305.009E-03
-7.117188E+00,-321.090E-03,-305.009E-03
-7.109375E+00,-321.090E-03,-305.009E-03
-7.101563E+00,-321.090E-03,-305.009E-03
-7.093750E+00,-321.090E-03,-305.512E-03
-7.085938E+00,-321.090E-03,-305.512E-03
-7.078125E+00,-321.090E-03,-305.512E-03
-7.070313E+00,-321.090E-03,-305.512E-03
-7.062500E+00,-321.090E-03,-305.512E-03
-7.054688E+00,-321.090E-03,-306.014E-03
-7.046875E+00,-321.090E-03,-306.014E-03
-7.039063E+00,-321.090E-03,-306.014E-03
-7.031250E+00,-321.090E-03,-306.517E-03
-7.023438E+00,-321.090E-03,-306.517E-03
-7.015625E+00,-321.090E-03,-306.517E-03
-7.007813E+00,-321.090E-03,-306.517E-03
-7.000000E+00,-321.090E-03,-307.019E-03
-6.992188E+00,-321.090E-03,-307.019E-03
-6.984375E+00,-321.090E-03,-307.019E-03
-6.976563E+00,-321.090E-03,-307.522E-03
-6.968750E+00,-321.090E-03,-307.522E-03
-6.960938E+00,-321.090E-03,-307.522E-03
-6.953125E+00,-321.090E-03,-308.024E-03
-6.945313E+00,-321.090E-03,-308.024E-03
-6.937500E+00,-321.090E-03,-308.024E-03
-6.929688E+00,-321.090E-03,-308.024E-03
-6.921875E+00,-321.090E-03,-308.527E-03
-6.914063E+00,-321.592E-03,-308.527E-03
-6.906250E+00,-321.592E-03,-308.527E-03
-6.898438E+00,-321.592E-03,-308.527E-03
-6.890625E+00,-321.592E-03,-309.030E-03
-6.882813E+00,-321.090E-03,-309.030E-03
-6.875000E+00,-321.592E-03,-309.030E-03
-6.867188E+00,-321.592E-03,-309.532E-03
-6.859375E+00,-321.592E-03,-309.532E-03
-6.851563E+00,-321.592E-03,-309.532E-03
-6.843750E+00,-321.090E-03,-310.035E-03
-6.835938E+00,-321.090E-03,-310.035E-03
-6.828125E+00,-321.090E-03,-310.035E-03
-6.820313E+00,-321.592E-03,-310.035E-03
-6.812500E+00,-321.090E-03,-310.035E-03
-6.804688E+00,-321.592E-03,-310.537E-03
-6.796875E+00,-321.592E-03,-310.537E-03
-6.789063E+00,-321.090E-03,-310.537E-03
-6.781250E+00,-321.592E-03,-311.040E-03
-6.773438E+00,-321.090E-03,-311.040E-03
-6.765625E+00,-321.592E-03,-311.040E-03
-6.757813E+00,-321.592E-03,-311.040E-03
-6.750000E+00,-321.592E-03,-311.542E-03
-6.742188E+00,-321.592E-03,-311.542E-03
-6.734375E+00,-321.592E-03,-311.542E-03
-6.726563E+00,-321.592E-03,-311.542E-03
-6.718750E+00,-321.592E-03,-311.542E-03
-6.710938E+00,-321.592E-03,-312.045E-03
-6.703125E+00,-321.592E-03,-312.045E-03
-6.695313E+00,-321.090E-03,-312.045E-03
-6.687500E+00,-321.090E-03,-312.045E-03
-6.679688E+00,-321.592E-03,-312.547E-03
-6.671875E+00,-321.592E-03,-312.547E-03
-6.664063E+00,-321.592E-03,-312.547E-03
-6.656250E+00,-321.090E-03,-312.547E-03
-6.648438E+00,-321.090E-03,-312.547E-03
-6.640625E+00,-321.592E-03,-313.050E-03
-6.632813E+00,-321.592E-03,-313.050E-03
-6.625000E+00,-321.592E-03,-313.050E-03
-6.617188E+00,-321.592E-03,-313.050E-03
-6.609375E+00,-321.592E-03,-313.050E-03
-6.601563E+00,-321.592E-03,-313.050E-03
-6.593750E+00,-321.592E-03,-313.552E-03
-6.585938E+00,-321.592E-03,-313.552E-03
-6.578125E+00,-321.592E-03,-313.552E-03
-6.570313E+00,-321.090E-03,-313.552E-03
-6.562500E+00,-321.592E-03,-313.552E-03
-6.554688E+00,-321.592E-03,-313.552E-03
-6.546875E+00,-321.592E-03,-313.552E-03
-6.539063E+00,-321.592E-03,-313.552E-03
-6.531250E+00,-321.090E-03,-313.552E-03
-6.523438E+00,-321.592E-03,-314.055E-03
-6.515625E+00,-321.592E-03,-314.055E-03
-6.507813E+00,-321.090E-03,-314.055E-03
-6.500000E+00,-321.090E-03,-314.055E-03
-6.492188E+00,-321.090E-03,-314.055E-03
-6.484375E+00,-321.592E-03,-314.055E-03
-6.476563E+00,-321.592E-03,-314.557E-03
-6.468750E+00,-321.090E-03,-314.055E-03
-6.460938E+00,-321.090E-03,-314.055E-03
-6.453125E+00,-321.090E-03,-314.557E-03
-6.445313E+00,-321.090E-03,-314.557E-03
-6.437500E+00,-321.090E-03,-314.557E-03
-6.429688E+00,-321.090E-03,-314.557E-03
-6.421875E+00,-321.592E-03,-314.557E-03
-6.414063E+00,-321.592E-03,-314.557E-03
-6.406250E+00,-321.090E-03,-315.060E-03
-6.398438E+00,-321.592E-03,-315.060E-03
-6.390625E+00,-321.592E-03,-315.060E-03
-6.382813E+00,-321.592E-03,-315.060E-03
-6.375000E+00,-321.592E-03,-315.060E-03
-6.367188E+00,-321.090E-03,-315.060E-03
-6.359375E+00,-321.592E-03,-315.562E-03
-6.351563E+00,-321.592E-03,-315.562E-03
-6.343750E+00,-321.090E-03,-315.562E-03
-6.335938E+00,-321.090E-03,-315.562E-03
-6.328125E+00,-321.592E-03,-315.562E-03
-6.320313E+00,-321.592E-03,-315.562E-03
-6.312500E+00,-321.592E-03,-315.562E-03
-6.304688E+00,-321.592E-03,-315.562E-03
-6.296875E+00,-321.592E-03,-316.065E-03
-6.289063E+00,-321.592E-03,-315.562E-03
-6.281250E+00,-321.592E-03,-316.065E-03
-6.273438E+00,-321.592E-03,-316.065E-03
-6.265625E+00,-321.592E-03,-316.065E-03
-6.257813E+00,-321.592E-03,-316.065E-03
-6.250000E+00,-321.090E-03,-316.065E-03
-6.242188E+00,-321.090E-03,-316.065E-03
-6.234375E+00,-321.592E-03,-316.567E-03
-6.226563E+00,-321.090E-03,-316.567E-03
-6.218750E+00,-321.592E-03,-316.567E-03
-6.210938E+00,-321.090E-03,-316.567E-03
-6.203125E+00,-321.592E-03,-316.567E-03
-6.195313E+00,-321.592E-03,-316.567E-03
-6.187500E+00,-321.592E-03,-316.567E-03
-6.179688E+00,-321.592E-03,-317.070E-03
-6.171875E+00,-321.592E-03,-316.567E-03
-6.164063E+00,-321.592E-03,-316.567E-03
-6.156250E+00,-321.592E-03,-317.070E-03
-6.148438E+00,-321.592E-03,-317.070E-03
-6.140625E+00,-322.095E-03,-317.572E-03
-6.132813E+00,-322.095E-03,-317.572E-03
-6.125000E+00,-321.592E-03,-317.070E-03
-6.117188E+00,-321.592E-03,-317.572E-03
-6.109375E+00,-321.592E-03,-317.070E-03
-6.101563E+00,-321.592E-03,-317.572E-03
-6.093750E+00,-321.592E-03,-317.572E-03
-6.085938E+00,-321.592E-03,-317.572E-03
-6.078125E+00,-321.592E-03,-317.572E-03
-6.070313E+00,-321.592E-03,-317.572E-03
-6.062500E+00,-321.592E-03,-317.572E-03
-6.054688E+00,-321.592E-03,-317.572E-03
-6.046875E+00,-321.592E-03,-317.572E-03
-6.039063E+00,-321.592E-03,-318.075E-03
-6.031250E+00,-321.592E-03,-318.075E-03
-6.023438E+00,-321.592E-03,-318.075E-03
-6.015625E+00,-321.592E-03,-318.075E-03
-6.007813E+00,-321.592E-03,-318.075E-03
-6.000000E+00,-321.592E-03,-318.075E-03
-5.992188E+00,-321.592E-03,-318.577E-03
-5.984375E+00,-321.592E-03,-318.075E-03
-5.976563E+00,-321.592E-03,-318.577E-03
-5.968750E+00,-321.592E-03,-318.577E-03
-5.960938E+00,-321.592E-03,-318.577E-03
-5.953125E+00,-321.592E-03,-318.577E-03
-5.945313E+00,-321.592E-03,-318.577E-03
-5.937500E+00,-322.095E-03,-318.577E-03
-5.929688E+00,-321.592E-03,-318.577E-03
-5.921875E+00,-321.592E-03,-318.577E-03
-5.914063E+00,-321.592E-03,-318.577E-03
-5.906250E+00,-321.592E-03,-318.577E-03
-5.898438E+00,-321.592E-03,-318.577E-03
-5.890625E+00,-321.592E-03,-318.577E-03
-5.882813E+00,-321.592E-03,-319.080E-03
-5.875000E+00,-321.592E-03,-319.080E-03
-5.867188E+00,-321.592E-03,-319.080E-03
-5.859375E+00,-321.592E-03,-319.080E-03
-5.851563E+00,-321.592E-03,-319.080E-03
-5.843750E+00,-321.592E-03,-319.080E-03
-5.835938E+00,-321.592E-03,-319.582E-03
-5.828125E+00,-321.592E-03,-319.582E-03
-5.820313E+00,-322.095E-03,-319.582E-03
-5.812500E+00,-321.592E-03,-319.582E-03
-5.804688E+00,-321.592E-03,-319.582E-03
-5.796875E+00,-321.592E-03,-319.582E-03
-5.789063E+00,-321.592E-03,-319.582E-03
-5.781250E+00,-321.592E-03,-319.582E-03
-5.773438E+00,-321.592E-03,-319.582E-03
-5.765625E+00,-321.592E-03,-319.582E-03
-5.757813E+00,-322.095E-03,-319.582E-03
-5.750000E+00,-322.095E-03,-319.582E-03
-5.742188E+00,-322.095E-03,-319.582E-03
-5.734375E+00,-321.592E-03,-319.582E-03
-5.726563E+00,-321.592E-03,-319.582E-03
-5.718750E+00,-321.592E-03,-320.085E-03
-5.710938E+00,-321.592E-03,-319.582E-03
-5.703125E+00,-321.592E-03,-320.085E-03
-5.695313E+00,-321.592E-03,-320.085E-03
-5.687500E+00,-321.592E-03,-320.085E-03
-5.679688E+00,-321.592E-03,-320.085E-03
-5.671875E+00,-321.592E-03,-320.085E-03
-5.664063E+00,-82.396E-03,-320.085E-03
-5.656250E+00,+355.795E-03,-319.080E-03
-5.648438E+00,+355.292E-03,-315.562E-03
-5.640625E+00,+355.292E-03,-310.035E-03
-5.632813E+00,+355.292E-03,-300.989E-03
-5.625000E+00,+355.292E-03,-289.432E-03
-5.617188E+00,+355.292E-03,-275.361E-03
-5.609375E+00,+355.795E-03,-259.281E-03
-5.601563E+00,+355.795E-03,-241.190E-03
-5.593750E+00,+355.292E-03,-221.090E-03
-5.585938E+00,+355.795E-03,-198.979E-03
-5.578125E+00,+355.292E-03,-176.366E-03
-5.570313E+00,+355.292E-03,-152.246E-03
-5.562500E+00,+355.292E-03,-128.125E-03
-5.554688E+00,+355.795E-03,-102.497E-03
-5.546875E+00,+355.795E-03,-76.869E-03
-5.539063E+00,+355.795E-03,-50.738E-03
-5.531250E+00,+356.297E-03,-25.612E-03
-5.523438E+00,+355.292E-03,-989E-06
-5.515625E+00,+355.292E-03,+24.136E-03
-5.507813E+00,+355.292E-03,+48.257E-03
-5.500000E+00,+355.292E-03,+71.875E-03
-5.492188E+00,+355.292E-03,+94.991E-03
-5.484375E+00,+355.292E-03,+118.106E-03
-5.476563E+00,+355.292E-03,+138.709E-03
-5.468750E+00,+355.292E-03,+158.810E-03
-5.460938E+00,+355.292E-03,+177.403E-03
-5.453125E+00,+355.292E-03,+193.986E-03
-5.445313E+00,+355.292E-03,+209.563E-03
-5.437500E+00,+355.292E-03,+224.136E-03
-5.429688E+00,+355.292E-03,+237.704E-03
-5.421875E+00,+355.292E-03,+249.262E-03
-5.414063E+00,+355.292E-03,+260.317E-03
-5.406250E+00,+355.292E-03,+269.362E-03
-5.398438E+00,+355.292E-03,+277.403E-03
-5.390625E+00,+355.292E-03,+283.935E-03
-5.382813E+00,+354.790E-03,+289.463E-03
-5.375000E+00,+355.292E-03,+294.488E-03
-5.367188E+00,+355.292E-03,+297.503E-03
-5.359375E+00,+355.292E-03,+299.513E-03
-5.351563E+00,+355.292E-03,+301.021E-03
-5.343750E+00,+355.292E-03,+301.523E-03
-5.335938E+00,+355.292E-03,+301.021E-03
-5.328125E+00,+354.790E-03,+300.016E-03
-5.320313E+00,+354.790E-03,+298.508E-03
-5.312500E+00,+354.790E-03,+297.001E-03
-5.304688E+00,+354.790E-03,+293.986E-03
-5.296875E+00,+354.790E-03,+290.970E-03
-5.289063E+00,+355.292E-03,+287.453E-03
-5.281250E+00,+354.790E-03,+283.433E-03
-5.273438E+00,+354.790E-03,+279.413E-03
-5.265625E+00,+354.790E-03,+274.890E-03
-5.257813E+00,+354.790E-03,+271.372E-03
-5.250000E+00,+354.790E-03,+266.850E-03
-5.242188E+00,+354.790E-03,+263.332E-03
-5.234375E+00,+354.790E-03,+258.810E-03
-5.226563E+00,+354.790E-03,+254.287E-03
-5.218750E+00,+354.790E-03,+249.764E-03
-5.210938E+00,+355.292E-03,+246.247E-03
-5.203125E+00,+354.790E-03,+242.227E-03
-5.195313E+00,+355.292E-03,+239.212E-03
-5.187500E+00,+355.292E-03,+235.694E-03
-5.179688E+00,+355.292E-03,+233.182E-03
-5.171875E+00,+355.292E-03,+230.669E-03
-5.164063E+00,+355.292E-03,+227.654E-03
-5.156250E+00,+354.790E-03,+225.644E-03
-5.148438E+00,+355.292E-03,+224.136E-03
-5.140625E+00,+355.292E-03,+222.629E-03
-5.132813E+00,+355.292E-03,+221.121E-03
